record_key,measurement_key,measurement_id,sequence_id,substrate_id,pair_id,split_family,split
349736502ce8c4bd,349736502ce8c4bd,meas_16c940b6d7996669,4b9cd51e772f,smiles:0fe0073fdab806a7,pair_335e28bb3117185f,substrate_exclusive,train
3edbb0e5f971ceaf,3edbb0e5f971ceaf,meas_5e9e3554e9140e4d,4b9cd51e772f,smiles:87239145fe253db5,pair_17e06190ddd9cf46,substrate_exclusive,val
1965a43bad58d8d7,1965a43bad58d8d7,meas_0047ef452b2c4a27,4b9cd51e772f,smiles:05d376a903eae703,pair_d96432e0237e3e6d,substrate_exclusive,train
77e786fdc951a6ed,77e786fdc951a6ed,meas_5cad1f0d7cbcbc5e,d2257859589a,smiles:e3e53a266d1a061d,pair_69f8aca939c28e90,substrate_exclusive,train
6fa76fd23776fbc4,6fa76fd23776fbc4,meas_c8d73b87309d1af1,d2257859589a,smiles:c90edd8f63f117fc,pair_029fe08338bed354,substrate_exclusive,train
6b614e9d9d3026c0,6b614e9d9d3026c0,meas_529baecc9c4e186c,cb15fdbca52e,smiles:e3e53a266d1a061d,pair_77dd1962cdd06739,substrate_exclusive,train
ecd70914457ca78a,ecd70914457ca78a,meas_421e66e8a786103f,75bd6db40548,smiles:e3e53a266d1a061d,pair_0260bdb66c2f1287,substrate_exclusive,train
4f7fe3c218fa9060,4f7fe3c218fa9060,meas_ffbb4c6830600438,bc337a9422a8,smiles:e3e53a266d1a061d,pair_d2073dfa4b93b0ea,substrate_exclusive,train
e35be34e97c84957,e35be34e97c84957,meas_7a2b34fba631afed,cb15fdbca52e,smiles:e3e53a266d1a061d,pair_ebd33cead6616c3c,substrate_exclusive,train
9a38286dea01836d,9a38286dea01836d,meas_05037164f87f5aac,bc337a9422a8,smiles:c90edd8f63f117fc,pair_1e641657cb315bf6,substrate_exclusive,train
b7594f973b1ed0ba,b7594f973b1ed0ba,meas_8ceecda78e348896,1759cfa25205,smiles:c90edd8f63f117fc,pair_1f28a37f17c093d4,substrate_exclusive,train
03401dbea5d837d8,03401dbea5d837d8,meas_6ebf79e29c8f76ce,bc337a9422a8,smiles:c90edd8f63f117fc,pair_e97e551c54e1cb95,substrate_exclusive,train
06df660eb6070ef6,06df660eb6070ef6,meas_8680964fca0f5b3c,1759cfa25205,smiles:c90edd8f63f117fc,pair_3e2a31f1126eaa19,substrate_exclusive,train
b6e88d7d9709332d,b6e88d7d9709332d,meas_7fdf7266934df120,f1c737dc3e47,smiles:06691afdb3ccfa2e,pair_53d21336d77f1760,substrate_exclusive,test
da066f0488f3b8e2,da066f0488f3b8e2,meas_1dd8c118b25930c1,45aa8de91a99,smiles:06691afdb3ccfa2e,pair_cb59e0c4dda785de,substrate_exclusive,test
189ea46214018118,189ea46214018118,meas_3cd1779fd229b185,36f361fc3d25,smiles:06691afdb3ccfa2e,pair_1e143d247c02df1b,substrate_exclusive,test
d50ddb4a807b364f,d50ddb4a807b364f,meas_b9dc2b2dde376e2b,94c59eaae5fb,smiles:06691afdb3ccfa2e,pair_4fdf735dcf58da2a,substrate_exclusive,test
58c897c1ce86c5e1,58c897c1ce86c5e1,meas_13dd4699d06ff318,e7bda8224974,smiles:06691afdb3ccfa2e,pair_3aa4ddaed207d412,substrate_exclusive,test
4d98cfded15bdd0e,4d98cfded15bdd0e,meas_fbb2604928a8b1c4,c67aa6df41d0,smiles:06691afdb3ccfa2e,pair_d7b4cac8b2abc7f0,substrate_exclusive,test
bae8b6e76ea81c91,bae8b6e76ea81c91,meas_e965a76c73b2ea84,7404a519e351,smiles:06691afdb3ccfa2e,pair_11b057e15c178e06,substrate_exclusive,test
2ee5352f7f12110d,2ee5352f7f12110d,meas_4a010e48393ccf8a,3aafdae8d198,smiles:06691afdb3ccfa2e,pair_8ac47fdfe2f95569,substrate_exclusive,test
8b3d9d8b46addee3,8b3d9d8b46addee3,meas_7a27634c8ad18959,51c408e2af1c,smiles:06691afdb3ccfa2e,pair_0bbd43c37ae6b80b,substrate_exclusive,test
acc5722c3bc55989,acc5722c3bc55989,meas_a3d1ef4bb7df6602,9678c0035e88,smiles:06691afdb3ccfa2e,pair_4f85d23eac8bcd81,substrate_exclusive,test
c3d4041bb1cc03a8,c3d4041bb1cc03a8,meas_a6ebf2ad7329cf42,3c263895c338,smiles:7f669d0b152d956a,pair_ecf7bc75af9f3efb,substrate_exclusive,train
174d612dea54bdf5,174d612dea54bdf5,meas_be58473cbd384679,a126f7246183,smiles:7f669d0b152d956a,pair_c86ca4867dc75851,substrate_exclusive,train
333a4c2f874d2792,333a4c2f874d2792,meas_75248ee4fdd075b1,a9b0aacdadc4,smiles:be9f27d32893f7cb,pair_ef794b9a59160eb8,substrate_exclusive,train
01054a635f6aba49,01054a635f6aba49,meas_404715831d7bc88b,245adadba1e3,smiles:be9f27d32893f7cb,pair_99082d710b325c66,substrate_exclusive,train
124a57738ceea720,124a57738ceea720,meas_218b744d523bac43,a9b0aacdadc4,smiles:7f669d0b152d956a,pair_064d19dfa95a28da,substrate_exclusive,train
c33783d88fbf48a3,c33783d88fbf48a3,meas_959d05fe3e1997f4,245adadba1e3,smiles:7f669d0b152d956a,pair_ba0ff07b0d639792,substrate_exclusive,train
0243ece6c4c35e7c,0243ece6c4c35e7c,meas_ee0925bf5d006c17,96754338bf2c,smiles:be9f27d32893f7cb,pair_b1dc9a02ff8fa4b2,substrate_exclusive,train
090c25dd4056822c,090c25dd4056822c,meas_d8e7c3d7f9e3a7c2,96754338bf2c,smiles:7f669d0b152d956a,pair_c079a6628632e27b,substrate_exclusive,train
c9e1028eec638323,c9e1028eec638323,meas_ec8c209f8840b2a1,54f93c056203,smiles:2cfa3e10afbee2b6,pair_502bdbb41b4957a5,substrate_exclusive,train
197b7cff95f92fd3,197b7cff95f92fd3,meas_a8fa5ba2c93d75bd,048228e990c7,smiles:459e3aa9863b190f,pair_42cc2524b55283d9,substrate_exclusive,train
69f0e7060ccc9f9c,69f0e7060ccc9f9c,meas_2f7043b20a5a213d,d278a966bfdc,smiles:a2aec9513d68c93a,pair_1caddaf33c5318ee,substrate_exclusive,train
0fdba61634130734,0fdba61634130734,meas_7538151a869337cc,54f93c056203,smiles:01412bfed62d8d70,pair_5055ee8b05db737b,substrate_exclusive,train
9362c3a23583e1bf,9362c3a23583e1bf,meas_255515625b1d18d9,3d0e151ead52,smiles:01412bfed62d8d70,pair_a57f7dc1ce1d03f3,substrate_exclusive,train
162f93d2d6540235,162f93d2d6540235,meas_60299d663f82782c,cb273c325744,smiles:a2aec9513d68c93a,pair_00e7381131aea3fb,substrate_exclusive,train
2bc9bb1d1d8e0b44,2bc9bb1d1d8e0b44,meas_0531dfa5eb21efd7,1165b1a847d2,smiles:459e3aa9863b190f,pair_0d52bba2a96822f3,substrate_exclusive,train
107fc5ca47c6b554,107fc5ca47c6b554,meas_14a2a21a65c29de2,1165b1a847d2,smiles:459e3aa9863b190f,pair_f7cf0cb2fb3315c5,substrate_exclusive,train
3ba1b9688bb69e60,3ba1b9688bb69e60,meas_fc73ff51e87e81dd,1d60cd969d7f,smiles:459e3aa9863b190f,pair_371673fa035b8df7,substrate_exclusive,train
65d8b87a5a52ef3d,65d8b87a5a52ef3d,meas_19b3d9996bf93532,90bd633ac065,smiles:459e3aa9863b190f,pair_9ba3d245827e825c,substrate_exclusive,train
55f71f1a214a02ac,55f71f1a214a02ac,meas_74e9d693f2717a8a,1165b1a847d2,smiles:459e3aa9863b190f,pair_94a6c095b6cc13e9,substrate_exclusive,train
09c217027d406d49,09c217027d406d49,meas_7cea41071726cd3d,3f37a4554674,smiles:459e3aa9863b190f,pair_5d21bdc7fea6182f,substrate_exclusive,train
96afc394c55289be,96afc394c55289be,meas_30b6da1877826dc0,5dcc5c0b0361,smiles:6f4935eb9ded2a75,pair_a27993984ed4a01a,substrate_exclusive,train
3c4553b3b2edb07a,3c4553b3b2edb07a,meas_aa5e021b4aa20cc4,e706be5ec5ce,smiles:6f4935eb9ded2a75,pair_225879f70c3ac330,substrate_exclusive,train
948f63d9c6fc6b72,948f63d9c6fc6b72,meas_353a6e8e0801223a,66d05f0dc9aa,smiles:6f4935eb9ded2a75,pair_02a14d8f4c373b21,substrate_exclusive,train
87e2cc83cdc70a75,87e2cc83cdc70a75,meas_b1e45bf0b59094ea,d96a10648467,smiles:6f4935eb9ded2a75,pair_a74eb785a5c48cfd,substrate_exclusive,train
f51ea18354b50596,f51ea18354b50596,meas_dabcb87a90f5f3fc,d96a10648467,smiles:6f4935eb9ded2a75,pair_a1ba9a2da08e81f3,substrate_exclusive,train
6a6e24b80fb399de,6a6e24b80fb399de,meas_caf270f829ee4ff1,76b8f1cbb180,smiles:cb3a27428aeace04,pair_3a9691d27a16dd9b,substrate_exclusive,train
7d566c080acc9652,7d566c080acc9652,meas_b91335b4de70028e,76b8f1cbb180,smiles:459e3aa9863b190f,pair_764731fcf03a50a5,substrate_exclusive,train
cf4743d8f951d5be,cf4743d8f951d5be,meas_cd47da23e8f66108,15f4fb04f735,smiles:cb3a27428aeace04,pair_3c69493b5ac8d19a,substrate_exclusive,train
927abbccc71d51c0,927abbccc71d51c0,meas_7acc45e018a33e54,15f4fb04f735,smiles:459e3aa9863b190f,pair_e67f8f8136746937,substrate_exclusive,train
7cbc2891e1487f6b,7cbc2891e1487f6b,meas_1cb89e9a0d691b68,8f05c03b5138,smiles:459e3aa9863b190f,pair_523abb4a3baea04d,substrate_exclusive,train
904acaf4371b7812,904acaf4371b7812,meas_ef3ec52aa406ff72,8f05c03b5138,smiles:a2aec9513d68c93a,pair_664344f30271a738,substrate_exclusive,train
40ba41e6ec8fae30,40ba41e6ec8fae30,meas_bf7efb56bcb49e0e,8f05c03b5138,smiles:043ce1ee5a4bc9fb,pair_7f59199ba987ccf8,substrate_exclusive,val
9d63ca22fec33546,9d63ca22fec33546,meas_5243d08b31746b9e,57d2cb32563c,smiles:459e3aa9863b190f,pair_43ca6985e540ab2c,substrate_exclusive,train
a76e3a326f86ac39,a76e3a326f86ac39,meas_6f1042f2f1341687,57d2cb32563c,smiles:a2aec9513d68c93a,pair_2633a6624e3c65c7,substrate_exclusive,train
d0f41ea1f500ec34,d0f41ea1f500ec34,meas_fb2dd0adb7c63371,8f05c03b5138,smiles:459e3aa9863b190f,pair_523abb4a3baea04d,substrate_exclusive,train
f9cf913c78ca82b5,f9cf913c78ca82b5,meas_7c3096dadeb31ec3,8f05c03b5138,smiles:a2aec9513d68c93a,pair_664344f30271a738,substrate_exclusive,train
ff62e2fa3c1eee23,ff62e2fa3c1eee23,meas_f868fdd12c1053b4,8f05c03b5138,smiles:043ce1ee5a4bc9fb,pair_7f59199ba987ccf8,substrate_exclusive,val
cb998de240a38f15,cb998de240a38f15,meas_f449cd0ba251794a,4989141e9179,smiles:459e3aa9863b190f,pair_4584b3f3f3726437,substrate_exclusive,train
21eda7c32d4bf5ba,21eda7c32d4bf5ba,meas_a16c716c1b16ccc0,0f7106c234b4,smiles:459e3aa9863b190f,pair_47c5792eb5fbe042,substrate_exclusive,train
1d63ce54d9df6e01,1d63ce54d9df6e01,meas_2ac27b57e2111c89,31bf970ed5b7,smiles:459e3aa9863b190f,pair_47d2bb7811776a98,substrate_exclusive,train
00126327d925052a,00126327d925052a,meas_2380fef476872e86,c59a7bc514a6,smiles:a2aec9513d68c93a,pair_4bbee5e70c5a6d23,substrate_exclusive,train
16613a1c3215a9b9,16613a1c3215a9b9,meas_cf700985d82dd90d,540fe52ad324,smiles:6f4935eb9ded2a75,pair_51fce62d4af5bc6d,substrate_exclusive,train
83eb85c9e4c027b5,83eb85c9e4c027b5,meas_60459a41e6516585,3cb76e080188,smiles:a2aec9513d68c93a,pair_8cfbfbcefcbfbe8a,substrate_exclusive,train
b4f2582760baec8c,b4f2582760baec8c,meas_8699ef8d88ae35f3,05a4c06c9c46,smiles:a2aec9513d68c93a,pair_7dceeb55735d8165,substrate_exclusive,train
630a9ca7ac43e538,630a9ca7ac43e538,meas_09ccd549c3cefead,e52aaea7dae4,smiles:a2aec9513d68c93a,pair_0e005962501d4823,substrate_exclusive,train
e935e58c4be0fd5c,e935e58c4be0fd5c,meas_66bcd9f19acf817c,696f50119133,smiles:a2aec9513d68c93a,pair_460bac22bf2ab8d7,substrate_exclusive,train
f0b18018cd7c9b1a,f0b18018cd7c9b1a,meas_035bef395e4c3ea0,c596927eb359,smiles:6f4935eb9ded2a75,pair_e3f11d7ad7483c9c,substrate_exclusive,train
ac039c9207f6f9f8,ac039c9207f6f9f8,meas_46e92eb4bb51e0a5,a1931120930a,smiles:6f4935eb9ded2a75,pair_6b26356ddd1f4b25,substrate_exclusive,train
94a22f343b05ca74,94a22f343b05ca74,meas_00e2ef9c7c4deb1e,5aa698eb6f9e,smiles:a2aec9513d68c93a,pair_19afbaefd64391a4,substrate_exclusive,train
e58fcb7cc35a0b10,e58fcb7cc35a0b10,meas_93f7704dbf449f06,ff4d0820560f,smiles:2cfa3e10afbee2b6,pair_7f7d7733daf4ce70,substrate_exclusive,train
bc973eb9ac3742f4,bc973eb9ac3742f4,meas_fd2c5a115e6d61ff,532069190a03,smiles:459e3aa9863b190f,pair_f4e1810562594c51,substrate_exclusive,train
05ec904bc0ca7336,05ec904bc0ca7336,meas_6f1fc2701ec3ba69,532069190a03,smiles:2cfa3e10afbee2b6,pair_dd32503c922fc751,substrate_exclusive,train
73e4b5d0cb99e74f,73e4b5d0cb99e74f,meas_1e2cd1645b1c9005,532069190a03,smiles:cb3a27428aeace04,pair_cb9c3414cf337e58,substrate_exclusive,train
6d41e6c3492d9434,6d41e6c3492d9434,meas_f89edaade31ac2c6,d96b5b2c1330,smiles:459e3aa9863b190f,pair_9bc80d9cde5a5b65,substrate_exclusive,train
d8817cb312bfd9b8,d8817cb312bfd9b8,meas_3eb5e7dc866b380e,3c6943a439a6,smiles:1ad92009f0419880,pair_632c3b09e0d16e6e,substrate_exclusive,train
138479c063bd9091,138479c063bd9091,meas_044b98b530669586,c36dd77de225,smiles:14a9e7e42c1493db,pair_62e8b8fe6b55323b,substrate_exclusive,train
519ebc438a63edfc,519ebc438a63edfc,meas_6ae97d180d898a72,0d6c979128af,smiles:14a9e7e42c1493db,pair_ad86a527caef1aa1,substrate_exclusive,train
442734b06dd86f80,442734b06dd86f80,meas_34c55a3d6711b38f,c36dd77de225,smiles:fce1c407acffc09b,pair_1d5d081db4e18a6e,substrate_exclusive,test
a6f56c6124ecf3df,a6f56c6124ecf3df,meas_2d17f931f1fa6413,38d9bd0ff562,smiles:744ed630b4722988,pair_683c198fd47bbf06,substrate_exclusive,train
b61b6230abed006b,b61b6230abed006b,meas_7a3ad40a4981968c,f1a464098ccf,smiles:23fb92e79a247b04,pair_3d85c8a920f64352,substrate_exclusive,val
c90ac35fcb95afdf,c90ac35fcb95afdf,meas_8595380756d07a35,f1a464098ccf,smiles:d6040aaf1c4c8fbb,pair_9b7833930a917ad0,substrate_exclusive,train
a618e45a8f7d203b,a618e45a8f7d203b,meas_5ed95636f120447f,f1a464098ccf,smiles:2de20de4d416a70b,pair_180cd33dc234f6f1,substrate_exclusive,test
0224dbf1c74fb0f3,0224dbf1c74fb0f3,meas_c97eae65fd634d7f,31786c7b6c0c,smiles:877c1d5580a806f3,pair_b153e0caf6284db4,substrate_exclusive,train
4d5f68a60fe835b8,4d5f68a60fe835b8,meas_f71c84815c663579,a22d74520f1e,smiles:473344214e516a1a,pair_cc205f1a4c534d2b,substrate_exclusive,train
0d399ac18ac1fe18,0d399ac18ac1fe18,meas_03e0d595d812cfcc,75b5cc61a950,smiles:473344214e516a1a,pair_23c7bb2a13515eac,substrate_exclusive,train
172ce53558c46bbd,172ce53558c46bbd,meas_4981e93215c5db20,2c6a14020e89,smiles:01412bfed62d8d70,pair_3384076883cbfdec,substrate_exclusive,train
7ef16ab0028b5632,7ef16ab0028b5632,meas_902d417441fe7bb5,d278a966bfdc,smiles:01412bfed62d8d70,pair_59aa710444e02f71,substrate_exclusive,train
2c2aae05f615b61e,2c2aae05f615b61e,meas_684f6f6aa397c302,1b395eefdbc3,smiles:a2aec9513d68c93a,pair_d1a976e2cc8c29ca,substrate_exclusive,train
3e635ad6f5ed13d4,3e635ad6f5ed13d4,meas_85cf254701065d30,0ddb4f44320b,smiles:a2aec9513d68c93a,pair_b4dc574e32d58229,substrate_exclusive,train
3e7a4a0c53542196,3e7a4a0c53542196,meas_965656382298e20b,9bd7ef9fa4ee,smiles:459e3aa9863b190f,pair_4cca6f728daa3f8a,substrate_exclusive,train
cf2fe9a803daf53b,cf2fe9a803daf53b,meas_d8004357db7469d9,9bd7ef9fa4ee,smiles:16c085e088ea90e6,pair_1412a4e77fa15f77,substrate_exclusive,train
f016d2d0899b8fce,f016d2d0899b8fce,meas_250ca37bb43d40d0,3cb76e080188,smiles:01412bfed62d8d70,pair_1ed6b64e8a4441d6,substrate_exclusive,train
e2279a680e813689,e2279a680e813689,meas_b9d5278acefbe85b,36179e2eb497,smiles:459e3aa9863b190f,pair_51258651060a55c2,substrate_exclusive,train
e87c65ff707836d2,e87c65ff707836d2,meas_aee4d2c57c800dde,722c1ac8704c,smiles:a2aec9513d68c93a,pair_eb9c528995bc6541,substrate_exclusive,train
f973f1a45a6b932c,f973f1a45a6b932c,meas_a8811123300b2385,b85441cb4197,smiles:01412bfed62d8d70,pair_89fbeb4e54dd85c8,substrate_exclusive,train
65252352a6673a86,65252352a6673a86,meas_82558424b8b3230e,df3e4115a38f,smiles:a2aec9513d68c93a,pair_70cda061c6325452,substrate_exclusive,train
c5ec11ff05c3dc9a,c5ec11ff05c3dc9a,meas_80c7260f90b15ba8,4eedb3491d02,smiles:6f4935eb9ded2a75,pair_4bdc81bd2ab5d4cd,substrate_exclusive,train
e95d46c652790d4b,e95d46c652790d4b,meas_d71234a6d8e19a78,5aa698eb6f9e,smiles:01412bfed62d8d70,pair_798d31f3983486ab,substrate_exclusive,train
dd29b718aaa60737,dd29b718aaa60737,meas_5b27953ae4fd28f0,fcb30718e945,smiles:6f4935eb9ded2a75,pair_9daa67ea3c46d55d,substrate_exclusive,train
d6fb6603a3f18361,d6fb6603a3f18361,meas_bdcf1d796d207312,6d4f56e661f6,smiles:9a1859d67394ea98,pair_44d7c8a05fbb2f40,substrate_exclusive,test
6fccc1214698b6bb,6fccc1214698b6bb,meas_0707f7baaf12d8e0,54f93c056203,smiles:98532d6834beb648,pair_10aea2cc9697f352,substrate_exclusive,test
78af65b188e6eabc,78af65b188e6eabc,meas_8a50abb6deebd679,25391f43340c,smiles:a56421498a4ea79b,pair_b2ffd03a296b779a,substrate_exclusive,train
ec3611b8b120f779,ec3611b8b120f779,meas_3439ed74ab31601d,12bf79701f86,smiles:d44a2b0854cb4aa5,pair_18071cfeb2760276,substrate_exclusive,val
fd25c64b3cc7f7c8,fd25c64b3cc7f7c8,meas_8ad189a431163f04,12bf79701f86,smiles:c149fc450c06209f,pair_f39b5bc8467fb833,substrate_exclusive,val
7644efd2c4d4b224,7644efd2c4d4b224,meas_b64fc1bbe8e9892e,12bf79701f86,smiles:d6040aaf1c4c8fbb,pair_9c418e7672954986,substrate_exclusive,train
ea7c46b27d53e0cc,ea7c46b27d53e0cc,meas_dc2fdb4804c33ccf,48e6a9f4f379,smiles:d44a2b0854cb4aa5,pair_5f384dbf0610afed,substrate_exclusive,val
c6d9de0b8dcea5ce,c6d9de0b8dcea5ce,meas_c9347c9a7a2c2810,d41fba0c5b34,smiles:6e89290f09509f3e,pair_003afc367df38c96,substrate_exclusive,val
63b15c6c77919522,63b15c6c77919522,meas_665e743b99b7d3e6,6d2f7a7b9f6d,smiles:d6040aaf1c4c8fbb,pair_2fa28d7420ab5181,substrate_exclusive,train
afbd3cf8b79b21ce,afbd3cf8b79b21ce,meas_eb200251cf6c1d51,72370cdd1851,smiles:734e0dfd05bea54c,pair_345736b461e45e73,substrate_exclusive,train
46ccfd9d3953bf5b,46ccfd9d3953bf5b,meas_deb2cd604cb26749,5a53d7229da9,smiles:734e0dfd05bea54c,pair_541e9a6becf76094,substrate_exclusive,train
eaaa3e62186ed357,eaaa3e62186ed357,meas_aed9948731e63984,5a53d7229da9,smiles:9666dc4f0fa58870,pair_f9dd19799cf645cd,substrate_exclusive,train
d28e7ebd227589a3,d28e7ebd227589a3,meas_c44541ee90384c3e,72370cdd1851,smiles:9666dc4f0fa58870,pair_12d098716aed30ef,substrate_exclusive,train
c5cfb2e1dc703cf8,c5cfb2e1dc703cf8,meas_9791f58a391d8f71,7b24e0d50f4f,smiles:6e664f165b63e41a,pair_ddb019e8d1b224fc,substrate_exclusive,val
6a51a24724d43346,6a51a24724d43346,meas_75e1853b3a42c640,42c890975b32,smiles:7fb9dc42f1f867d5,pair_2bf258715669ea78,substrate_exclusive,train
ee34a7dc81bd5be8,ee34a7dc81bd5be8,meas_b8a0a418502896c3,42c890975b32,smiles:754b015f7b2074f6,pair_223e70e865bece4a,substrate_exclusive,train
d87f509abdec2527,d87f509abdec2527,meas_211792d8ee66dd30,6042f8de5f67,smiles:d6040aaf1c4c8fbb,pair_3ce374691922416c,substrate_exclusive,train
ff15eceed815861b,ff15eceed815861b,meas_e5d57e258232ff81,6042f8de5f67,smiles:b632a27be9c1ef1c,pair_0a0730ee9195f9dc,substrate_exclusive,test
9d98ef4e7b3fbe19,9d98ef4e7b3fbe19,meas_62342ece90b69034,076a50cdebdc,smiles:d6040aaf1c4c8fbb,pair_b535711b730a5c85,substrate_exclusive,train
075e5d94245fd280,075e5d94245fd280,meas_6df23e211da1ff0b,076a50cdebdc,smiles:b632a27be9c1ef1c,pair_98014c21816d8ac5,substrate_exclusive,test
fbc69b31f2bfff3e,fbc69b31f2bfff3e,meas_d07d9b3abde550b2,b16d90eb637d,smiles:a41af84d453ceaad,pair_2826ac0285ae9e70,substrate_exclusive,train
a95f5f93bb0c588c,a95f5f93bb0c588c,meas_2940620f9dfbe14d,b16d90eb637d,smiles:d6040aaf1c4c8fbb,pair_47be31a5ab450882,substrate_exclusive,train
018de919f8df64ce,018de919f8df64ce,meas_2260f3653aa28842,b16d90eb637d,smiles:b632a27be9c1ef1c,pair_0b690d1a45b7e75f,substrate_exclusive,test
3efbad2cf1b095f5,3efbad2cf1b095f5,meas_d115f0f9d4b9ad22,f607cb2d497e,smiles:b632a27be9c1ef1c,pair_073c32613834facb,substrate_exclusive,test
08214c333de9a6c2,08214c333de9a6c2,meas_fd33e3f3584fc797,f607cb2d497e,smiles:d6040aaf1c4c8fbb,pair_f838367cce8abc5f,substrate_exclusive,train
442517b25f4060c6,442517b25f4060c6,meas_bcb2c308482e9baf,515866d427ea,smiles:b632a27be9c1ef1c,pair_1e4fac492d0b1a87,substrate_exclusive,test
01db8df11c6b6090,01db8df11c6b6090,meas_9582a28630128160,515866d427ea,smiles:4d263332a4fdd66e,pair_c2ee3fef6a80cd76,substrate_exclusive,train
9e511b87e16c8b62,9e511b87e16c8b62,meas_5ec0c0b5eb85cbb4,f83a49bb30c1,smiles:3c0ce9eb489b01da,pair_9a91c08703500632,substrate_exclusive,test
c8c8d2f75bcb2770,c8c8d2f75bcb2770,meas_0ddc95cf73cfc599,e60c3964caf8,smiles:3c0ce9eb489b01da,pair_d96e00510d96b006,substrate_exclusive,test
3dc586b4519b13b5,3dc586b4519b13b5,meas_0f07004491ecb355,fb784b78dca8,smiles:3c0ce9eb489b01da,pair_1d7bf07d8e4d67d3,substrate_exclusive,test
2dce0f21d1591c86,2dce0f21d1591c86,meas_119ad72401417c29,3e18f3efc8e2,smiles:3c0ce9eb489b01da,pair_7da351a453707ee5,substrate_exclusive,test
2005b7f410fe0540,2005b7f410fe0540,meas_1b77df007fc5750c,676b6909c38d,smiles:3c0ce9eb489b01da,pair_906b7f0ad2256585,substrate_exclusive,test
5fec7b564777466a,5fec7b564777466a,meas_8032db6ec1405a88,676b6909c38d,smiles:9aead9203c5c98bf,pair_5b1de25765bd524b,substrate_exclusive,train
4afb6e39551c5da9,4afb6e39551c5da9,meas_567736fa176cc148,59f709f4321f,smiles:9aead9203c5c98bf,pair_ef799f1f7b0cecd3,substrate_exclusive,train
24fb9210cdad703c,24fb9210cdad703c,meas_d23c836579a10cc8,a8dc59659e35,smiles:9aead9203c5c98bf,pair_e355d1f5f4ef7907,substrate_exclusive,train
54982e9ab867dc07,54982e9ab867dc07,meas_758454cce67d0c15,41299ef94b2d,smiles:3c0ce9eb489b01da,pair_b00f374d95588f36,substrate_exclusive,test
9120d13b9bb7410a,9120d13b9bb7410a,meas_9067b2406b88c197,b3f5ff9f2fd7,smiles:3c0ce9eb489b01da,pair_ff583f2c904b5aa8,substrate_exclusive,test
a0d7571c03d94bcd,a0d7571c03d94bcd,meas_4c9c8db02748a1fe,9199d4755f56,smiles:3c0ce9eb489b01da,pair_b4d34e0c0d65f9d8,substrate_exclusive,test
d6fc95bd8ec99014,d6fc95bd8ec99014,meas_ccf97ed0620027f0,b3f5ff9f2fd7,smiles:9aead9203c5c98bf,pair_28bf9965d848724e,substrate_exclusive,train
ec2334fad163ebb0,ec2334fad163ebb0,meas_d47e263cec92529e,a8dc59659e35,smiles:3c0ce9eb489b01da,pair_cd476cc23afd9e08,substrate_exclusive,test
1af2bee1dd5ba8ce,1af2bee1dd5ba8ce,meas_8f5bae4e30644e0a,9199d4755f56,smiles:9aead9203c5c98bf,pair_7fdf0bf30d513911,substrate_exclusive,train
7242769cf7c5bba9,7242769cf7c5bba9,meas_f95ae8637cce954a,59f709f4321f,smiles:3c0ce9eb489b01da,pair_e6143a43a4fb2bda,substrate_exclusive,test
2a401b6d66362357,2a401b6d66362357,meas_18dfe2aa7949fb8a,a42d4a9ffe50,smiles:bde19c3444a86ae2,pair_aac9aac8b7862a95,substrate_exclusive,val
687b79fa9017c9ef,687b79fa9017c9ef,meas_1a2346cfd5b2beb6,a42d4a9ffe50,smiles:d44a2b0854cb4aa5,pair_ed2cd2330b4a596a,substrate_exclusive,val
489474b22bdecd30,489474b22bdecd30,meas_0d3329f657a0ce85,efe2dffd1d64,smiles:734e0dfd05bea54c,pair_e556679201c8cdf8,substrate_exclusive,train
4e8aff0b14a30fc3,4e8aff0b14a30fc3,meas_395d3f6a54b10a6f,8cc1988ce1f6,smiles:734e0dfd05bea54c,pair_abcb0d3b734bb98a,substrate_exclusive,train
4e6c7a6d46bc09db,4e6c7a6d46bc09db,meas_7fb7239da8733974,f4b5f3d590ce,smiles:734e0dfd05bea54c,pair_340693f130f55d53,substrate_exclusive,train
51edf6be4113d88e,51edf6be4113d88e,meas_8f036b914ac7e2e5,0a1ac06893b5,smiles:734e0dfd05bea54c,pair_86e7f5289ffd4785,substrate_exclusive,train
fd3b7e85d898c663,fd3b7e85d898c663,meas_12cf0c3c19a201cd,efe2dffd1d64,smiles:734e0dfd05bea54c,pair_4116e36279c07517,substrate_exclusive,train
f31485f0f4a55338,f31485f0f4a55338,meas_fe7f05b30e7bf828,84a7217db8e3,smiles:734e0dfd05bea54c,pair_5837478a79cb3ffa,substrate_exclusive,train
f1dc65251c7ea8b9,f1dc65251c7ea8b9,meas_a8d185d6455d545b,f4b5f3d590ce,smiles:734e0dfd05bea54c,pair_340693f130f55d53,substrate_exclusive,train
0e82aa315a5fc7a2,0e82aa315a5fc7a2,meas_06665674b8cc87e7,0a1ac06893b5,smiles:734e0dfd05bea54c,pair_86e7f5289ffd4785,substrate_exclusive,train
68dbe7805e357fb7,68dbe7805e357fb7,meas_42c41ae925b50f6b,84a7217db8e3,smiles:734e0dfd05bea54c,pair_5837478a79cb3ffa,substrate_exclusive,train
ac5022e6dbe56c9e,ac5022e6dbe56c9e,meas_c964f3092d542f5c,d14761b0f638,smiles:b632a27be9c1ef1c,pair_d8d40559395b8c0c,substrate_exclusive,test
